trip_id,day_of_week,destination,time_of_day,weather,trip_duration,item,item_importance,item_relevance,times_carried_before,previous_forget_count,forgot
831,Tuesday,Gym,Afternoon,Hot,Long,Water_Bottle,0.45,0.982,20,0,0
831,Tuesday,Gym,Afternoon,Hot,Long,Earphones,0.4,0.853,11,1,0
832,Tuesday,College,Morning,Hot,Short,Charger,0.55,0.804,10,0,1
832,Tuesday,College,Morning,Hot,Short,Keys,0.93,0.623,11,0,0
832,Tuesday,College,Morning,Hot,Short,Earphones,0.4,0.565,6,1,1
832,Tuesday,College,Morning,Hot,Short,Wallet,0.95,0.667,10,0,1
832,Tuesday,College,Morning,Hot,Short,Water_Bottle,0.45,0.904,16,1,0
832,Tuesday,College,Morning,Hot,Short,ID_Card,0.9,0.959,18,0,0
832,Tuesday,College,Morning,Hot,Short,Notebook,0.5,0.917,13,1,1
833,Thursday,Shopping,Morning,Cloudy,Medium,Wallet,0.95,0.934,15,0,0
833,Thursday,Shopping,Morning,Cloudy,Medium,Phone,0.98,0.813,15,0,0
834,Tuesday,Other,Morning,Hot,Medium,Phone,0.98,0.926,12,0,0
834,Tuesday,Other,Morning,Hot,Medium,Laptop,0.8,0.351,7,2,0
834,Tuesday,Other,Morning,Hot,Medium,Wallet,0.95,0.608,12,0,0
835,Saturday,Other,Evening,Cold,Long,Umbrella,0.35,0.299,6,1,0
835,Saturday,Other,Evening,Cold,Long,Wallet,0.95,0.662,13,0,0
835,Saturday,Other,Evening,Cold,Long,Keys,0.93,0.539,12,0,0
836,Saturday,College,Afternoon,Hot,Short,Phone,0.98,0.931,12,0,0
836,Saturday,College,Afternoon,Hot,Short,Keys,0.93,0.577,7,0,0
836,Saturday,College,Afternoon,Hot,Short,ID_Card,0.9,0.895,10,0,0
836,Saturday,College,Afternoon,Hot,Short,Earphones,0.4,0.529,10,1,0
836,Saturday,College,Afternoon,Hot,Short,Notebook,0.5,0.808,14,0,1
836,Saturday,College,Afternoon,Hot,Short,Water_Bottle,0.45,0.952,16,0,0
836,Saturday,College,Afternoon,Hot,Short,Umbrella,0.35,0.078,2,2,1
836,Saturday,College,Afternoon,Hot,Short,Laptop,0.8,0.889,19,1,1
837,Saturday,Friends_House,Evening,Cloudy,Short,Water_Bottle,0.45,0.356,9,0,1
837,Saturday,Friends_House,Evening,Cloudy,Short,Phone,0.98,0.799,12,0,1
837,Saturday,Friends_House,Evening,Cloudy,Short,ID_Card,0.9,0.267,6,1,0
838,Tuesday,Office,Evening,Cloudy,Medium,Umbrella,0.35,0.507,6,1,1
838,Tuesday,Office,Evening,Cloudy,Medium,ID_Card,0.9,0.79,13,0,0
838,Tuesday,Office,Evening,Cloudy,Medium,Keys,0.93,0.69,9,0,0
838,Tuesday,Office,Evening,Cloudy,Medium,Notebook,0.5,0.511,7,2,1
838,Tuesday,Office,Evening,Cloudy,Medium,Laptop,0.8,0.827,13,0,1
838,Tuesday,Office,Evening,Cloudy,Medium,Earphones,0.4,0.39,8,2,1
839,Monday,Other,Morning,Hot,Long,Phone,0.98,0.821,18,0,0
839,Monday,Other,Morning,Hot,Long,Notebook,0.5,0.276,5,1,1
839,Monday,Other,Morning,Hot,Long,Wallet,0.95,0.583,9,0,1
839,Monday,Other,Morning,Hot,Long,Water_Bottle,0.45,0.682,7,2,1
839,Monday,Other,Morning,Hot,Long,Keys,0.93,0.577,13,0,0
840,Sunday,College,Afternoon,Sunny,Medium,Phone,0.98,0.9,13,0,0
840,Sunday,College,Afternoon,Sunny,Medium,Wallet,0.95,0.683,9,0,0
840,Sunday,College,Afternoon,Sunny,Medium,Charger,0.55,0.88,14,2,1
840,Sunday,College,Afternoon,Sunny,Medium,Laptop,0.8,0.99,15,0,0
841,Wednesday,Other,Night,Hot,Medium,Water_Bottle,0.45,0.641,9,2,0
841,Wednesday,Other,Night,Hot,Medium,Phone,0.98,0.819,12,0,0
841,Wednesday,Other,Night,Hot,Medium,Umbrella,0.35,0.06,4,1,1
841,Wednesday,Other,Night,Hot,Medium,Keys,0.93,0.582,9,0,0
842,Friday,Family_Event,Afternoon,Cloudy,Short,Keys,0.93,0.616,13,0,0
842,Friday,Family_Event,Afternoon,Cloudy,Short,Charger,0.55,0.385,8,3,0
842,Friday,Family_Event,Afternoon,Cloudy,Short,Umbrella,0.35,0.451,10,0,1
842,Friday,Family_Event,Afternoon,Cloudy,Short,Laptop,0.8,0.12,4,2,0
842,Friday,Family_Event,Afternoon,Cloudy,Short,Phone,0.98,0.869,15,0,0
843,Sunday,College,Morning,Hot,Medium,Wallet,0.95,0.739,14,0,0
843,Sunday,College,Morning,Hot,Medium,Water_Bottle,0.45,0.779,12,3,0
843,Sunday,College,Morning,Hot,Medium,Laptop,0.8,0.976,18,0,0
843,Sunday,College,Morning,Hot,Medium,Notebook,0.5,0.914,16,3,0
843,Sunday,College,Morning,Hot,Medium,Phone,0.98,0.959,14,0,1
844,Monday,College,Night,Sunny,Long,Water_Bottle,0.45,0.582,12,1,0
844,Monday,College,Night,Sunny,Long,Wallet,0.95,0.748,14,0,1
844,Monday,College,Night,Sunny,Long,Laptop,0.8,0.907,12,2,0
844,Monday,College,Night,Sunny,Long,Earphones,0.4,0.519,7,3,1
844,Monday,College,Night,Sunny,Long,Keys,0.93,0.683,9,0,1
845,Monday,Family_Event,Evening,Sunny,Short,Phone,0.98,0.868,15,0,0
845,Monday,Family_Event,Evening,Sunny,Short,ID_Card,0.9,0.314,13,0,0
845,Monday,Family_Event,Evening,Sunny,Short,Wallet,0.95,0.649,6,0,0
845,Monday,Family_Event,Evening,Sunny,Short,Water_Bottle,0.45,0.338,7,2,1
846,Monday,College,Afternoon,Cold,Medium,Water_Bottle,0.45,0.505,7,1,0
846,Monday,College,Afternoon,Cold,Medium,Laptop,0.8,0.896,18,1,1
846,Monday,College,Afternoon,Cold,Medium,Charger,0.55,0.915,18,2,1
846,Monday,College,Afternoon,Cold,Medium,Phone,0.98,0.842,7,0,0
846,Monday,College,Afternoon,Cold,Medium,ID_Card,0.9,0.85,10,0,0
846,Monday,College,Afternoon,Cold,Medium,Notebook,0.5,0.831,12,0,0
847,Tuesday,Shopping,Afternoon,Cold,Medium,Phone,0.98,0.723,14,0,0
847,Tuesday,Shopping,Afternoon,Cold,Medium,ID_Card,0.9,0.446,7,0,1
847,Tuesday,Shopping,Afternoon,Cold,Medium,Wallet,0.95,0.99,13,0,0
847,Tuesday,Shopping,Afternoon,Cold,Medium,Keys,0.93,0.57,7,0,1
847,Tuesday,Shopping,Afternoon,Cold,Medium,Earphones,0.4,0.191,6,1,1
848,Monday,Other,Morning,Cold,Medium,Keys,0.93,0.566,11,0,0
848,Monday,Other,Morning,Cold,Medium,Earphones,0.4,0.365,9,1,0
848,Monday,Other,Morning,Cold,Medium,Wallet,0.95,0.618,13,0,0
848,Monday,Other,Morning,Cold,Medium,Phone,0.98,0.851,9,0,0
849,Saturday,Shopping,Evening,Cold,Medium,Umbrella,0.35,0.277,8,0,1
849,Saturday,Shopping,Evening,Cold,Medium,Keys,0.93,0.551,12,0,0
849,Saturday,Shopping,Evening,Cold,Medium,Earphones,0.4,0.263,5,0,1
849,Saturday,Shopping,Evening,Cold,Medium,Wallet,0.95,0.847,16,0,0
850,Friday,Gym,Afternoon,Cloudy,Medium,Notebook,0.5,0.05,3,1,1
850,Friday,Gym,Afternoon,Cloudy,Medium,Umbrella,0.35,0.35,10,4,0
850,Friday,Gym,Afternoon,Cloudy,Medium,Keys,0.93,0.486,10,0,0
850,Friday,Gym,Afternoon,Cloudy,Medium,Earphones,0.4,0.776,10,0,0
851,Sunday,Gym,Morning,Sunny,Long,Water_Bottle,0.45,0.89,13,1,0
851,Sunday,Gym,Morning,Sunny,Long,ID_Card,0.9,0.154,3,0,1
852,Saturday,College,Evening,Sunny,Medium,Earphones,0.4,0.5,11,2,0
852,Saturday,College,Evening,Sunny,Medium,Charger,0.55,0.855,14,1,0
852,Saturday,College,Evening,Sunny,Medium,Wallet,0.95,0.734,10,0,0
852,Saturday,College,Evening,Sunny,Medium,Keys,0.93,0.612,11,0,0
853,Sunday,Other,Night,Rainy,Short,Umbrella,0.35,0.95,11,1,1
853,Sunday,Other,Night,Rainy,Short,Charger,0.55,0.367,8,5,0
853,Sunday,Other,Night,Rainy,Short,Wallet,0.95,0.564,12,0,0
853,Sunday,Other,Night,Rainy,Short,Keys,0.93,0.466,7,0,0
853,Sunday,Other,Night,Rainy,Short,Phone,0.98,0.863,17,0,0
853,Sunday,Other,Night,Rainy,Short,ID_Card,0.9,0.362,8,0,0
854,Tuesday,Office,Evening,Sunny,Short,Umbrella,0.35,0.088,7,1,0
854,Tuesday,Office,Evening,Sunny,Short,Laptop,0.8,0.807,9,4,1
854,Tuesday,Office,Evening,Sunny,Short,Phone,0.98,0.878,12,0,0
854,Tuesday,Office,Evening,Sunny,Short,Wallet,0.95,0.681,17,0,0
854,Tuesday,Office,Evening,Sunny,Short,ID_Card,0.9,0.815,9,1,0
854,Tuesday,Office,Evening,Sunny,Short,Charger,0.55,0.744,14,1,1
855,Wednesday,College,Morning,Cold,Short,Keys,0.93,0.607,14,0,0
855,Wednesday,College,Morning,Cold,Short,Earphones,0.4,0.48,5,0,0
855,Wednesday,College,Morning,Cold,Short,Wallet,0.95,0.739,11,0,0
855,Wednesday,College,Morning,Cold,Short,Phone,0.98,0.823,15,0,0
855,Wednesday,College,Morning,Cold,Short,ID_Card,0.9,0.928,20,0,0
855,Wednesday,College,Morning,Cold,Short,Charger,0.55,0.845,6,3,0
855,Wednesday,College,Morning,Cold,Short,Notebook,0.5,0.817,10,1,0
855,Wednesday,College,Morning,Cold,Short,Laptop,0.8,0.928,13,1,0
856,Saturday,Office,Morning,Sunny,Short,Earphones,0.4,0.448,6,0,1
856,Saturday,Office,Morning,Sunny,Short,Wallet,0.95,0.61,7,0,0
856,Saturday,Office,Morning,Sunny,Short,Water_Bottle,0.45,0.491,6,0,0
856,Saturday,Office,Morning,Sunny,Short,Phone,0.98,0.865,11,0,0
856,Saturday,Office,Morning,Sunny,Short,ID_Card,0.9,0.828,14,1,1
856,Saturday,Office,Morning,Sunny,Short,Laptop,0.8,0.796,16,2,0
857,Tuesday,Other,Night,Sunny,Short,Phone,0.98,0.82,10,0,0
857,Tuesday,Other,Night,Sunny,Short,ID_Card,0.9,0.367,6,1,0
857,Tuesday,Other,Night,Sunny,Short,Umbrella,0.35,0.134,4,3,1
857,Tuesday,Other,Night,Sunny,Short,Water_Bottle,0.45,0.462,12,1,1
857,Tuesday,Other,Night,Sunny,Short,Wallet,0.95,0.584,13,0,0
858,Monday,College,Night,Sunny,Medium,Keys,0.93,0.579,10,0,0
858,Monday,College,Night,Sunny,Medium,Charger,0.55,0.849,20,1,0
858,Monday,College,Night,Sunny,Medium,Umbrella,0.35,0.155,4,3,1
858,Monday,College,Night,Sunny,Medium,Wallet,0.95,0.743,12,0,0
858,Monday,College,Night,Sunny,Medium,Notebook,0.5,0.977,19,0,0
858,Monday,College,Night,Sunny,Medium,Phone,0.98,0.971,16,0,0
858,Monday,College,Night,Sunny,Medium,ID_Card,0.9,0.912,14,0,0
859,Friday,Family_Event,Afternoon,Sunny,Short,Charger,0.55,0.233,9,2,0
859,Friday,Family_Event,Afternoon,Sunny,Short,Keys,0.93,0.491,6,1,0
859,Friday,Family_Event,Afternoon,Sunny,Short,Phone,0.98,0.852,17,0,0
860,Saturday,Friends_House,Afternoon,Sunny,Short,Charger,0.55,0.389,10,1,1
860,Saturday,Friends_House,Afternoon,Sunny,Short,ID_Card,0.9,0.215,4,0,1
860,Saturday,Friends_House,Afternoon,Sunny,Short,Phone,0.98,0.861,11,0,0
861,Sunday,Family_Event,Afternoon,Rainy,Medium,Charger,0.55,0.353,14,0,1
862,Sunday,Other,Afternoon,Cloudy,Short,Laptop,0.8,0.347,5,2,0
862,Sunday,Other,Afternoon,Cloudy,Short,Water_Bottle,0.45,0.369,8,1,0
862,Sunday,Other,Afternoon,Cloudy,Short,Phone,0.98,0.774,13,0,0
862,Sunday,Other,Afternoon,Cloudy,Short,Umbrella,0.35,0.404,8,2,1
862,Sunday,Other,Afternoon,Cloudy,Short,Earphones,0.4,0.324,17,1,0
862,Sunday,Other,Afternoon,Cloudy,Short,Wallet,0.95,0.587,8,1,0
863,Monday,Family_Event,Morning,Rainy,Medium,Phone,0.98,0.844,12,0,0
864,Saturday,Other,Morning,Cold,Long,Laptop,0.8,0.265,2,1,1
864,Saturday,Other,Morning,Cold,Long,Wallet,0.95,0.589,16,0,0
864,Saturday,Other,Morning,Cold,Long,Phone,0.98,0.831,16,0,0
865,Saturday,College,Morning,Rainy,Medium,Phone,0.98,0.893,18,0,0
865,Saturday,College,Morning,Rainy,Medium,Notebook,0.5,0.88,11,0,1
865,Saturday,College,Morning,Rainy,Medium,ID_Card,0.9,0.871,17,0,0
865,Saturday,College,Morning,Rainy,Medium,Earphones,0.4,0.518,9,2,1
865,Saturday,College,Morning,Rainy,Medium,Laptop,0.8,0.889,23,0,0
865,Saturday,College,Morning,Rainy,Medium,Wallet,0.95,0.728,11,0,0
865,Saturday,College,Morning,Rainy,Medium,Charger,0.55,0.836,15,0,1
866,Friday,Friends_House,Evening,Rainy,Short,Laptop,0.8,0.188,8,0,0
866,Friday,Friends_House,Evening,Rainy,Short,Wallet,0.95,0.462,13,0,0
866,Friday,Friends_House,Evening,Rainy,Short,ID_Card,0.9,0.138,8,2,0
866,Friday,Friends_House,Evening,Rainy,Short,Water_Bottle,0.45,0.303,7,1,1
866,Friday,Friends_House,Evening,Rainy,Short,Earphones,0.4,0.386,9,1,1
867,Saturday,Shopping,Morning,Cloudy,Short,Earphones,0.4,0.379,6,1,1
867,Saturday,Shopping,Morning,Cloudy,Short,Wallet,0.95,0.921,14,0,0
867,Saturday,Shopping,Morning,Cloudy,Short,Water_Bottle,0.45,0.213,5,1,1
868,Saturday,Shopping,Morning,Sunny,Medium,Phone,0.98,0.903,18,0,0
868,Saturday,Shopping,Morning,Sunny,Medium,ID_Card,0.9,0.469,8,1,1
869,Thursday,Family_Event,Afternoon,Cloudy,Medium,Water_Bottle,0.45,0.219,5,2,1
869,Thursday,Family_Event,Afternoon,Cloudy,Medium,Keys,0.93,0.518,8,0,0
869,Thursday,Family_Event,Afternoon,Cloudy,Medium,Wallet,0.95,0.627,6,0,0
869,Thursday,Family_Event,Afternoon,Cloudy,Medium,Phone,0.98,0.825,17,0,0
870,Monday,Other,Morning,Cold,Short,Phone,0.98,0.848,16,0,1
870,Monday,Other,Morning,Cold,Short,Wallet,0.95,0.609,4,0,1
870,Monday,Other,Morning,Cold,Short,Earphones,0.4,0.387,13,1,0
870,Monday,Other,Morning,Cold,Short,Charger,0.55,0.408,8,1,1
870,Monday,Other,Morning,Cold,Short,ID_Card,0.9,0.431,5,0,1
871,Thursday,Friends_House,Morning,Rainy,Medium,Keys,0.93,0.592,13,0,0
871,Thursday,Friends_House,Morning,Rainy,Medium,Charger,0.55,0.332,11,2,0
871,Thursday,Friends_House,Morning,Rainy,Medium,Wallet,0.95,0.477,14,0,0
871,Thursday,Friends_House,Morning,Rainy,Medium,Phone,0.98,0.746,3,0,0
872,Tuesday,Shopping,Afternoon,Sunny,Medium,Phone,0.98,0.76,15,0,0
872,Tuesday,Shopping,Afternoon,Sunny,Medium,Keys,0.93,0.566,10,0,0
873,Monday,Gym,Afternoon,Cloudy,Short,Earphones,0.4,0.836,10,3,0
873,Monday,Gym,Afternoon,Cloudy,Short,Notebook,0.5,0.092,4,1,0
873,Monday,Gym,Afternoon,Cloudy,Short,Wallet,0.95,0.308,4,0,0
873,Monday,Gym,Afternoon,Cloudy,Short,Umbrella,0.35,0.382,6,2,1
874,Monday,Gym,Afternoon,Hot,Medium,Earphones,0.4,0.797,12,1,0
874,Monday,Gym,Afternoon,Hot,Medium,Charger,0.55,0.177,4,0,1
874,Monday,Gym,Afternoon,Hot,Medium,Water_Bottle,0.45,0.96,15,0,0
874,Monday,Gym,Afternoon,Hot,Medium,Keys,0.93,0.499,13,0,0
875,Friday,Gym,Night,Rainy,Short,ID_Card,0.9,0.179,3,0,1
875,Friday,Gym,Night,Rainy,Short,Wallet,0.95,0.297,11,0,0
875,Friday,Gym,Night,Rainy,Short,Notebook,0.5,0.091,2,0,0
875,Friday,Gym,Night,Rainy,Short,Water_Bottle,0.45,0.89,9,1,0
875,Friday,Gym,Night,Rainy,Short,Keys,0.93,0.533,5,0,0
875,Friday,Gym,Night,Rainy,Short,Phone,0.98,0.643,11,0,0
875,Friday,Gym,Night,Rainy,Short,Umbrella,0.35,0.654,15,3,1
876,Thursday,Gym,Morning,Rainy,Short,Charger,0.55,0.099,4,3,1
876,Thursday,Gym,Morning,Rainy,Short,ID_Card,0.9,0.21,13,1,0
876,Thursday,Gym,Morning,Rainy,Short,Water_Bottle,0.45,0.897,13,0,0
877,Thursday,College,Night,Cold,Long,ID_Card,0.9,0.832,12,0,0
877,Thursday,College,Night,Cold,Long,Keys,0.93,0.654,10,0,0
877,Thursday,College,Night,Cold,Long,Laptop,0.8,0.821,11,2,0
877,Thursday,College,Night,Cold,Long,Wallet,0.95,0.755,17,0,0
877,Thursday,College,Night,Cold,Long,Phone,0.98,0.885,9,0,0
878,Saturday,College,Night,Rainy,Short,Wallet,0.95,0.659,21,0,0
878,Saturday,College,Night,Rainy,Short,ID_Card,0.9,0.965,11,0,0
878,Saturday,College,Night,Rainy,Short,Laptop,0.8,0.848,15,0,0
878,Saturday,College,Night,Rainy,Short,Phone,0.98,0.958,12,0,0
878,Saturday,College,Night,Rainy,Short,Umbrella,0.35,0.766,14,0,0
878,Saturday,College,Night,Rainy,Short,Charger,0.55,0.813,10,1,0
878,Saturday,College,Night,Rainy,Short,Notebook,0.5,0.903,8,1,1
880,Friday,Gym,Afternoon,Sunny,Medium,Earphones,0.4,0.802,16,1,0
880,Friday,Gym,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.92,17,1,0
880,Friday,Gym,Afternoon,Sunny,Medium,Phone,0.98,0.694,10,0,0
881,Monday,Other,Afternoon,Sunny,Short,ID_Card,0.9,0.379,7,0,0
881,Monday,Other,Afternoon,Sunny,Short,Wallet,0.95,0.544,7,0,1
882,Saturday,Travel,Afternoon,Cold,Long,Wallet,0.95,0.897,22,0,0
882,Saturday,Travel,Afternoon,Cold,Long,ID_Card,0.9,0.956,17,0,0
882,Saturday,Travel,Afternoon,Cold,Long,Umbrella,0.35,0.349,5,3,1
882,Saturday,Travel,Afternoon,Cold,Long,Phone,0.98,0.93,20,0,0
882,Saturday,Travel,Afternoon,Cold,Long,Earphones,0.4,0.494,5,2,1
882,Saturday,Travel,Afternoon,Cold,Long,Charger,0.55,0.947,10,0,1
883,Thursday,College,Evening,Rainy,Short,Umbrella,0.35,0.834,11,0,1
883,Thursday,College,Evening,Rainy,Short,Wallet,0.95,0.764,15,0,0
883,Thursday,College,Evening,Rainy,Short,Earphones,0.4,0.589,6,3,0
883,Thursday,College,Evening,Rainy,Short,Charger,0.55,0.834,10,1,1
883,Thursday,College,Evening,Rainy,Short,Notebook,0.5,0.936,13,0,0
883,Thursday,College,Evening,Rainy,Short,Keys,0.93,0.557,18,0,0
884,Tuesday,College,Morning,Cloudy,Short,Umbrella,0.35,0.449,13,0,1
884,Tuesday,College,Morning,Cloudy,Short,Water_Bottle,0.45,0.683,17,0,0
884,Tuesday,College,Morning,Cloudy,Short,Wallet,0.95,0.764,19,1,0
884,Tuesday,College,Morning,Cloudy,Short,Notebook,0.5,0.842,15,1,0
884,Tuesday,College,Morning,Cloudy,Short,Phone,0.98,0.872,11,1,0
884,Tuesday,College,Morning,Cloudy,Short,Earphones,0.4,0.608,12,0,0
884,Tuesday,College,Morning,Cloudy,Short,ID_Card,0.9,0.921,17,0,0
884,Tuesday,College,Morning,Cloudy,Short,Charger,0.55,0.848,14,3,1
885,Saturday,Office,Night,Rainy,Long,Laptop,0.8,0.743,15,0,1
885,Saturday,Office,Night,Rainy,Long,Earphones,0.4,0.39,7,2,0
885,Saturday,Office,Night,Rainy,Long,Wallet,0.95,0.732,16,0,0
885,Saturday,Office,Night,Rainy,Long,Phone,0.98,0.868,10,0,0
885,Saturday,Office,Night,Rainy,Long,Keys,0.93,0.609,15,0,1
885,Saturday,Office,Night,Rainy,Long,Water_Bottle,0.45,0.53,8,1,0
885,Saturday,Office,Night,Rainy,Long,ID_Card,0.9,0.722,11,0,0
886,Saturday,Other,Afternoon,Sunny,Medium,Wallet,0.95,0.63,11,0,0
886,Saturday,Other,Afternoon,Sunny,Medium,Keys,0.93,0.544,10,0,0
886,Saturday,Other,Afternoon,Sunny,Medium,Charger,0.55,0.4,10,2,0
886,Saturday,Other,Afternoon,Sunny,Medium,Phone,0.98,0.839,8,0,0
887,Monday,Office,Evening,Hot,Medium,Wallet,0.95,0.762,16,0,0
887,Monday,Office,Evening,Hot,Medium,Laptop,0.8,0.84,12,2,1
887,Monday,Office,Evening,Hot,Medium,Earphones,0.4,0.484,10,0,1
887,Monday,Office,Evening,Hot,Medium,Water_Bottle,0.45,0.744,14,1,0
888,Tuesday,Shopping,Afternoon,Sunny,Short,Wallet,0.95,0.99,14,0,0
888,Tuesday,Shopping,Afternoon,Sunny,Short,ID_Card,0.9,0.564,8,0,1
888,Tuesday,Shopping,Afternoon,Sunny,Short,Water_Bottle,0.45,0.386,5,0,1
888,Tuesday,Shopping,Afternoon,Sunny,Short,Notebook,0.5,0.01,3,4,1
889,Monday,Other,Morning,Hot,Short,Charger,0.55,0.402,5,0,1
889,Monday,Other,Morning,Hot,Short,Phone,0.98,0.768,4,0,1
889,Monday,Other,Morning,Hot,Short,Laptop,0.8,0.271,10,0,1
890,Tuesday,Other,Afternoon,Rainy,Medium,Phone,0.98,0.884,20,0,0
890,Tuesday,Other,Afternoon,Rainy,Medium,Keys,0.93,0.662,6,0,0
890,Tuesday,Other,Afternoon,Rainy,Medium,Umbrella,0.35,0.831,13,1,1
891,Monday,Office,Afternoon,Sunny,Short,Phone,0.98,0.942,8,0,0
891,Monday,Office,Afternoon,Sunny,Short,Wallet,0.95,0.662,8,0,0
891,Monday,Office,Afternoon,Sunny,Short,Charger,0.55,0.832,12,0,0
891,Monday,Office,Afternoon,Sunny,Short,ID_Card,0.9,0.875,19,0,0
891,Monday,Office,Afternoon,Sunny,Short,Laptop,0.8,0.896,20,0,0
892,Friday,College,Afternoon,Sunny,Short,Wallet,0.95,0.803,15,0,0
892,Friday,College,Afternoon,Sunny,Short,Charger,0.55,0.809,18,0,1
892,Friday,College,Afternoon,Sunny,Short,Keys,0.93,0.589,4,1,0
892,Friday,College,Afternoon,Sunny,Short,Earphones,0.4,0.602,15,1,0
892,Friday,College,Afternoon,Sunny,Short,Laptop,0.8,0.895,13,2,0
892,Friday,College,Afternoon,Sunny,Short,ID_Card,0.9,0.871,8,0,0
892,Friday,College,Afternoon,Sunny,Short,Water_Bottle,0.45,0.556,5,2,1
892,Friday,College,Afternoon,Sunny,Short,Phone,0.98,0.86,11,0,0
892,Friday,College,Afternoon,Sunny,Short,Notebook,0.5,0.867,20,0,0
893,Thursday,College,Morning,Hot,Medium,Water_Bottle,0.45,0.927,14,0,0
893,Thursday,College,Morning,Hot,Medium,Laptop,0.8,0.953,14,0,1
893,Thursday,College,Morning,Hot,Medium,Charger,0.55,0.828,16,1,0
893,Thursday,College,Morning,Hot,Medium,ID_Card,0.9,0.901,12,0,0
893,Thursday,College,Morning,Hot,Medium,Phone,0.98,0.957,18,0,0
894,Sunday,College,Morning,Sunny,Short,Charger,0.55,0.771,8,3,1
894,Sunday,College,Morning,Sunny,Short,Notebook,0.5,0.948,17,0,1
894,Sunday,College,Morning,Sunny,Short,Wallet,0.95,0.746,12,0,0
894,Sunday,College,Morning,Sunny,Short,Phone,0.98,0.879,10,0,0
894,Sunday,College,Morning,Sunny,Short,Keys,0.93,0.607,10,0,0
895,Saturday,College,Afternoon,Sunny,Short,Earphones,0.4,0.521,11,1,0
895,Saturday,College,Afternoon,Sunny,Short,Charger,0.55,0.794,9,1,0
895,Saturday,College,Afternoon,Sunny,Short,Phone,0.98,0.881,7,0,1
895,Saturday,College,Afternoon,Sunny,Short,Wallet,0.95,0.73,11,0,0
895,Saturday,College,Afternoon,Sunny,Short,Notebook,0.5,0.85,16,1,1
896,Friday,Shopping,Afternoon,Hot,Short,ID_Card,0.9,0.538,10,0,0
896,Friday,Shopping,Afternoon,Hot,Short,Wallet,0.95,0.908,10,0,0
896,Friday,Shopping,Afternoon,Hot,Short,Phone,0.98,0.77,17,0,0
897,Thursday,Other,Night,Cloudy,Medium,Wallet,0.95,0.632,12,0,0
897,Thursday,Other,Night,Cloudy,Medium,Phone,0.98,0.752,9,0,0
897,Thursday,Other,Night,Cloudy,Medium,Laptop,0.8,0.258,10,0,0
898,Monday,Shopping,Morning,Cloudy,Medium,Umbrella,0.35,0.523,15,1,0
898,Monday,Shopping,Morning,Cloudy,Medium,Keys,0.93,0.71,12,0,1
899,Monday,Travel,Morning,Sunny,Long,ID_Card,0.9,0.99,19,1,0
899,Monday,Travel,Morning,Sunny,Long,Wallet,0.95,0.927,15,0,0
899,Monday,Travel,Morning,Sunny,Long,Keys,0.93,0.416,2,0,0
899,Monday,Travel,Morning,Sunny,Long,Phone,0.98,0.862,19,0,0
899,Monday,Travel,Morning,Sunny,Long,Charger,0.55,0.868,14,1,1
899,Monday,Travel,Morning,Sunny,Long,Laptop,0.8,0.542,9,1,1
900,Friday,Office,Morning,Cold,Short,Umbrella,0.35,0.306,3,0,1
900,Friday,Office,Morning,Cold,Short,Wallet,0.95,0.736,10,0,0
900,Friday,Office,Morning,Cold,Short,Charger,0.55,0.831,15,1,0
900,Friday,Office,Morning,Cold,Short,ID_Card,0.9,0.857,12,1,0
901,Monday,Family_Event,Afternoon,Sunny,Short,Phone,0.98,0.813,15,0,0
901,Monday,Family_Event,Afternoon,Sunny,Short,Water_Bottle,0.45,0.332,6,5,1
902,Monday,Travel,Afternoon,Sunny,Medium,Charger,0.55,0.896,13,2,1
902,Monday,Travel,Afternoon,Sunny,Medium,Wallet,0.95,0.861,15,0,0
902,Monday,Travel,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.577,7,2,0
903,Tuesday,Family_Event,Afternoon,Cloudy,Short,Wallet,0.95,0.641,8,0,0
903,Tuesday,Family_Event,Afternoon,Cloudy,Short,Water_Bottle,0.45,0.342,4,2,1
903,Tuesday,Family_Event,Afternoon,Cloudy,Short,Charger,0.55,0.297,4,2,1
904,Sunday,Other,Night,Sunny,Medium,Notebook,0.5,0.285,7,5,1
904,Sunday,Other,Night,Sunny,Medium,Keys,0.93,0.587,8,0,0
904,Sunday,Other,Night,Sunny,Medium,Water_Bottle,0.45,0.322,8,0,1
904,Sunday,Other,Night,Sunny,Medium,Laptop,0.8,0.32,9,2,0
904,Sunday,Other,Night,Sunny,Medium,Phone,0.98,0.776,9,0,0
905,Thursday,Office,Morning,Cloudy,Long,Water_Bottle,0.45,0.548,11,0,1
905,Thursday,Office,Morning,Cloudy,Long,Wallet,0.95,0.729,8,0,0
905,Thursday,Office,Morning,Cloudy,Long,Phone,0.98,0.99,18,0,0
905,Thursday,Office,Morning,Cloudy,Long,Umbrella,0.35,0.401,5,4,1
905,Thursday,Office,Morning,Cloudy,Long,Charger,0.55,0.84,12,2,1
905,Thursday,Office,Morning,Cloudy,Long,Keys,0.93,0.594,7,0,0
905,Thursday,Office,Morning,Cloudy,Long,Notebook,0.5,0.53,12,0,1
905,Thursday,Office,Morning,Cloudy,Long,Earphones,0.4,0.397,8,1,0
906,Friday,College,Evening,Sunny,Medium,Notebook,0.5,0.778,9,0,0
906,Friday,College,Evening,Sunny,Medium,ID_Card,0.9,0.849,9,1,0
